Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"José Alvarado","PHI",5,3,0,3.30609,64,0,3,12,,64,269,53,25,24,6,26,,2,75,10.5207,3.71387,2.83282,0.831873,0.278142,0.0981857,0.17995651811361313,0.221017,1.24398,0.29556,0.76068,,,3.32289,1.23096,1.382,999,,,,,,,390.99999999999994,6.109374999999999,371,5.796875,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Adrian Houser","SFG",8,9,13,4.22758,26,26,0,0,,147,636,154,75,69,16,49,,7,105,6.4287,2.98769,2.15173,0.966953,0.164462,0.0764322,0.08802952617406845,0.264456,1.38026,0.299423,0.706845,,,4.2411,1.21344,1.40749,999,,,,,,,532.6,3.6231292517006803,569,3.870748299319728,,,,,,,,,,,,,,,,,,,"Adrian Houser","12718",605288
"Ryan Weathers","NYY",7,7,8,4.16257,41,19,0,1,,122,521,114,61,57,16,44,,5,115,8.44346,3.24228,2.60417,1.18351,0.220188,0.0845522,0.13563617318868637,0.241159,1.29176,0.286436,0.712527,,,4.16265,1.21024,1.01685,999,,,,,,,496.60000000000025,4.07049180327869,489,4.008196721311475,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Sean Burke","CHW",7,11,12,4.73822,28,28,0,0,,150,655,145,84,79,24,67,,6,140,8.44025,4.01445,2.10247,1.43409,0.21456,0.102051,0.11250827461481094,0.248487,1.41133,0.289127,0.713083,,,4.78965,1.20443,0.900512,999,,,,,,,498.79999999999995,3.325333333333333,499,3.3266666666666667,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"Will Vest","DET",4,4,0,3.29849,68,0,5,12,,68,282,60,27,25,6,21,,2,69,9.19046,2.7963,3.28665,0.746759,0.245954,0.0748344,0.1711200550198555,0.231624,1.1926,0.295534,0.735999,,,3.20453,1.20042,1.17518,999,,,,,,,415.4000000000001,6.108823529411766,404,5.9411764705882355,,,,,,,,,,,,,,,,,,,"Will Vest","19769",676684
"Cristian Javier","HOU",8,10,12,4.67338,28,28,0,0,,148,635,137,82,77,24,63,,5,138,8.4098,3.85027,2.18421,1.47367,0.217111,0.0994005,0.11771092563867569,0.241364,1.35465,0.278315,0.70957,,,4.78648,1.19351,0.889186,999,,,,,,,515.8,3.4851351351351347,500,3.3783783783783785,,,,,,,,,,,,,,,,,,,"Cristian Javier","17606",664299
"Troy Melton","DET",6,7,8,4.19386,46,18,0,1,,121,515,119,61,57,17,37,,3,105,7.79914,2.74895,2.83714,1.26398,0.204005,0.0719051,0.13209959864616394,0.251281,1.28959,0.289983,0.719857,,,4.22155,1.18201,0.986945,999,,,,,,,470.9000000000001,3.8917355371900832,478,3.950413223140496,,,,,,,,,,,,,,,,,,,"Troy Melton","31807",675512
"Jon Gray",,5,5,8,4.45981,16,16,0,0,,87,371,86,46,43,12,28,,3,75,7.77576,2.86796,2.71125,1.25334,0.202228,0.0745885,0.12763940542936325,0.252822,1.309,0.292074,0.698211,,,4.28297,1.1803,0.81422,999,,,,,,,329.6,3.788505747126437,336,3.8620689655172415,,,,,,,,,,,,,,,,,,,"Jon Gray","14916",592351
"Trevor Megill","MIL",5,3,0,3.26937,66,0,7,11,,66,274,54,26,24,7,23,,2,82,11.1446,3.18451,3.49961,1.00213,0.298283,0.0852332,0.21305018663406372,0.216132,1.16846,0.290673,0.77021,,,3.25289,1.17654,1.26582,999,,,,,,,429.9000000000001,6.5136363636363654,407,6.166666666666667,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Luis Morales","ATH",6,7,10,4.49978,21,21,0,0,,113,487,109,61,57,17,45,,4,100,7.91022,3.59633,2.19953,1.31588,0.204582,0.0930118,0.11157006025314331,0.249153,1.36145,0.287667,0.711163,,,4.58494,1.17124,1.06047,999,,,,,,,396.70000000000005,3.510619469026549,397,3.5132743362831858,,,,,,,,,,,,,,,,,,,"Luis Morales","32227",806960
"Andrew Alvarez","WSN",6,8,8,4.36237,55,19,0,1,,138,601,142,72,67,16,53,,6,100,6.5479,3.49533,1.87333,1.03952,0.166636,0.0889516,0.07768398523330688,0.262546,1.42055,0.296815,0.71046,,,4.48553,1.13974,1.12332,999,,,,,,,482.2000000000001,3.4942028985507254,509,3.6884057971014492,,,,,,,,,,,,,,,,,,,"Andrew Alvarez","29914",674841
"Kyle Leahy","STL",7,7,8,4.18839,46,18,0,1,,132,567,130,66,61,15,48,,5,108,7.39671,3.27669,2.25737,1.03488,0.190945,0.0845873,0.10635745525360107,0.253413,1.3538,0.29465,0.71398,,,4.18203,1.13178,1.19448,999,,,,,,,515.3000000000002,3.90378787878788,526,3.984848484848485,,,,,,,,,,,,,,,,,,,"Kyle Leahy","24763",681517
"Ryan Helsley","BAL",5,3,0,3.38007,64,0,25,4,,64,266,54,26,24,7,23,,2,75,10.5375,3.29154,3.20139,0.982438,0.281945,0.0880697,0.19387578964233398,0.22217,1.20169,0.292746,0.75593,,,3.38253,1.12562,1.061,999,,,,,,,463.1,7.2359375,445,6.953125,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Adrian Morejon","SDP",6,5,0,3.38887,68,0,3,14,,68,282,59,28,26,6,23,,2,69,9.08741,3.00627,3.02282,0.803966,0.243716,0.0806254,0.16309072822332382,0.228839,1.20035,0.289202,0.735751,,,3.34883,1.10557,1.01899,999,,,,,,,410.0000000000001,6.029411764705884,396,5.823529411764706,,,,,,,,,,,,,,,,,,,"Adrian Morejon","20039",670970
"Jose Quintana",,8,9,12,4.46203,26,26,0,0,,143,624,147,76,71,19,56,,6,104,6.541,3.51684,1.85991,1.17508,0.166128,0.0893207,0.07680768519639969,0.261865,1.42338,0.292306,0.715202,,,4.67326,1.09276,1.29875,999,,,,,,,464.3,3.2468531468531467,490,3.4265734265734267,,,,,,,,,,,,,,,,,,,"Jose Quintana","11423",500779
"Tanner Scott","LAD",4,3,0,3.47136,63,0,4,15,,63,263,52,26,24,7,25,,3,72,10.27,3.54729,2.89516,0.943601,0.273524,0.0944765,0.17904776334762573,0.21984,1.21468,0.287835,0.745111,,,3.53429,1.09246,1.08401,999,,,,,,,384.90000000000003,6.10952380952381,364,5.777777777777778,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Logan Allen","CLE",7,8,10,4.30009,29,21,0,1,,121,529,123,63,58,17,47,,4,100,7.39152,3.45941,2.13664,1.2252,0.188468,0.0882078,0.10026039183139801,0.256647,1.39468,0.293431,0.730466,,,4.52571,1.08593,1.05021,999,,,,,,,417.50000000000006,3.4504132231404965,435,3.5950413223140494,,,,,,,,,,,,,,,,,,,"Logan Allen","27589",671106
"Robert Gasser","MIL",6,6,6,4.07541,39,15,0,1,,99,423,94,49,45,13,31,,7,91,8.27351,2.82069,2.93315,1.22444,0.215555,0.0734893,0.1420658528804779,0.244093,1.2602,0.287143,0.720923,,,4.2229,1.08211,0.977589,999,,,,,,,400.30000000000007,4.0434343434343445,398,4.02020202020202,,,,,,,,,,,,,,,,,,,"Robert Gasser","29812",688107
"Drew Anderson","DET",6,6,6,4.1147,38,13,0,1,,97,414,89,48,44,13,37,,5,104,9.65668,3.4278,2.81717,1.18205,0.25086,0.0890467,0.16181302815675735,0.237873,1.29583,0.296587,0.721071,,,3.98871,1.07135,0.923043,999,,,,,,,412.5000000000001,4.25257731958763,402,4.144329896907217,,,,,,,,,,,,,,,,,,,"Drew Anderson","15130",623454
"Michael Lorenzen","COL",7,10,11,5.07421,26,26,0,0,,143,627,155,87,81,24,52,,6,114,7.15109,3.28943,2.17396,1.49721,0.181019,0.0832671,0.0977521762251854,0.271937,1.44887,0.303348,0.692902,,,4.92512,1.06274,1.35961,999,,,,,,,414,2.895104895104895,457,3.195804195804196,,,,,,,,,,,,,,,,,,,"Michael Lorenzen","14843",547179
"Johan Oviedo","BOS",6,6,6,4.27589,49,15,0,1,,109,467,101,56,52,14,45,,7,105,8.71134,3.72979,2.33561,1.12796,0.225127,0.0963889,0.12873800843954086,0.242731,1.34268,0.294009,0.710386,,,4.25436,1.06148,0.989337,999,,,,,,,429.80000000000007,3.9431192660550467,421,3.8623853211009176,,,,,,,,,,,,,,,,,,,"Johan Oviedo","22487",670912
"Sean Newcomb","CHW",5,5,5,4.07102,53,11,0,1,,107,466,103,53,49,12,44,,5,99,8.29435,3.68274,2.25222,0.984071,0.212253,0.0942413,0.11801134794950485,0.245889,1.36418,0.296419,0.720626,,,4.08787,1.06012,0.825197,999,,,,,,,431.40000000000003,4.031775700934579,434,4.05607476635514,,,,,,,,,,,,,,,,,,,"Sean Newcomb","16943",656794
"J.T. Ginn","ATH",5,5,6,4.22255,31,15,0,1,,91,392,88,46,43,12,32,,6,85,8.43184,3.20745,2.62883,1.14627,0.217442,0.0827144,0.1347278654575348,0.247886,1.32008,0.296213,0.710558,,,4.17995,1.05286,0.953406,999,,,,,,,356.99999999999994,3.9230769230769225,359,3.9450549450549453,,,,,,,,,,,,,,,,,,,"J.T. Ginn","27889",669372
"Patrick Corbin",,7,10,11,4.86583,26,26,0,0,,138,608,150,81,75,21,47,,4,111,7.23278,3.0639,2.36064,1.36037,0.18293,0.0774914,0.10543815046548843,0.269232,1.42416,0.303725,0.69299,,,4.59664,1.05139,0.505647,999,,,,,,,441.9000000000001,3.2021739130434788,486,3.5217391304347827,,,,,,,,,,,,,,,,,,,"Patrick Corbin","9323",571578
"Hunter Harvey","CHC",4,2,0,3.09038,52,0,5,13,,52,211,43,19,18,5,15,,2,58,10.0346,2.51445,3.99076,0.850358,0.274695,0.0688328,0.20586231350898743,0.220243,1.10271,0.288214,0.754888,,,3.09532,1.03739,1.02195,999,,,,,,,353.5,6.798076923076923,337,6.480769230769231,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"Jeff Hoffman","TOR",5,4,0,3.40734,63,0,26,4,,63,260,50,26,24,8,23,,4,76,10.8917,3.29789,3.30262,1.11728,0.293682,0.0889237,0.20475781708955765,0.214171,1.15844,0.282552,0.760375,,,3.59677,1.03157,0.966988,999,,,,,,,454.80000000000007,7.21904761904762,428,6.7936507936507935,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Jacob Latz","TEX",5,5,6,4.45441,43,15,0,1,,119,517,109,63,59,16,58,,3,114,8.57498,4.38936,1.95358,1.17877,0.219773,0.112498,0.10727567225694656,0.238139,1.39708,0.284615,0.713129,,,4.48205,1.02672,0.596933,999,,,,,,,449.4,3.776470588235294,436,3.6638655462184873,,,,,,,,,,,,,,,,,,,"Jacob Latz","21306",656641
"Lance McCullers Jr.","HOU",7,6,8,4.39245,33,19,0,1,,109,481,103,58,53,14,53,,7,105,8.6712,4.33357,2.00094,1.12948,0.218825,0.109361,0.10946369171142578,0.244687,1.42594,0.295559,0.716264,,,4.46917,1.02503,0.83083,999,,,,,,,400.6000000000001,3.675229357798166,397,3.6422018348623855,,,,,,,,,,,,,,,,,,,"Lance McCullers Jr.","14120",621121
"Matt Brash","SEA",4,3,0,3.10537,63,0,3,12,,63,266,51,24,22,5,26,,3,76,10.8135,3.65174,2.9612,0.716789,0.28476,0.0961637,0.1885961815714836,0.213285,1.20884,0.291221,0.755358,,,3.12956,1.01915,0.967244,999,,,,,,,400.1,6.350793650793651,378,6,,,,,,,,,,,,,,,,,,,"Matt Brash","25756",666374
"Matt Strahm","KCR",4,3,0,3.47346,66,0,1,17,,66,271,56,28,25,8,20,,3,72,9.77505,2.72435,3.58802,1.03412,0.264818,0.0738059,0.19101157039403915,0.224413,1.14427,0.285071,0.739766,,,3.51059,1.01305,0.888275,999,,,,,,,392.4000000000001,5.945454545454547,374,5.666666666666667,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Hunter Barco","PIT",5,5,7,4.20002,40,16,0,1,,103,449,99,52,48,12,42,,7,93,8.14264,3.71992,2.18893,1.09318,0.206803,0.0944768,0.11232595145702362,0.248101,1.37877,0.294569,0.724141,,,4.35533,0.998984,1.05511,999,,,,,,,400.20000000000005,3.885436893203884,402,3.9029126213592233,,,,,,,,,,,,,,,,,,,"Hunter Barco","33174",682995
"José Berríos","TOR",8,9,8,4.42913,47,19,0,1,,138,594,141,73,68,21,42,,7,114,7.45853,2.70766,2.7546,1.39777,0.19248,0.0698758,0.12260401248931885,0.257879,1.31999,0.291051,0.71602,,,4.55719,0.998339,0.818141,999,,,,,,,481.30000000000007,3.4876811594202906,502,3.63768115942029,,,,,,,,,,,,,,,,,,,"Jose Berrios","14168",621244
"Ian Seymour","TBR",6,7,7,4.34148,34,16,0,1,,111,470,106,58,53,17,33,,7,103,8.38388,2.69038,3.11625,1.39633,0.219911,0.0705693,0.14934200048446655,0.245892,1.25244,0.286042,0.707374,,,4.36368,0.98936,0.943602,999,,,,,,,426.70000000000005,3.8441441441441446,424,3.81981981981982,,,,,,,,,,,,,,,,,,,"Ian Seymour","27932",693855
"Joe Boyle","TBR",6,7,8,4.24273,26,18,0,1,,98,427,84,50,46,12,53,,5,106,9.78123,4.89229,1.99932,1.07176,0.248871,0.124478,0.12439272552728653,0.229366,1.4077,0.290855,0.724937,,,4.30822,0.986104,0.959066,999,,,,,,,401.20000000000005,4.093877551020409,376,3.836734693877551,,,,,,,,,,,,,,,,,,,"Joe Boyle","29608",671212
"Janson Junk","MIA",5,6,5,4.39498,37,13,0,1,,98,416,104,52,48,13,21,,3,70,6.43734,1.92405,3.34572,1.20414,0.168584,0.0503881,0.11819636076688766,0.266867,1.27974,0.296369,0.688261,,,4.18917,0.947068,0.773349,999,,,,,,,366.9000000000001,3.743877551020409,393,4.010204081632653,,,,,,,,,,,,,,,,,,,"Janson Junk","23301",676083
"Jordan Montgomery",,5,6,8,4.40436,16,16,0,0,,92,399,95,49,45,13,30,,3,74,7.24189,2.93864,2.46437,1.23012,0.186527,0.0756895,0.11083754152059555,0.260247,1.35602,0.296173,0.71047,,,4.37663,0.944057,0.82593,999,,,,,,,322.9000000000001,3.509782608695653,340,3.6956521739130435,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Miles Mikolas",,7,10,11,4.76152,26,26,0,0,,138,589,153,79,73,23,31,,4,92,6.01997,2.035,2.95822,1.49559,0.156288,0.0528318,0.10345619916915894,0.275463,1.33376,0.295504,0.693188,,,4.73402,0.939834,0.697825,999,,,,,,,419.50000000000006,3.0398550724637685,470,3.4057971014492754,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Tanner Gordon","COL",6,11,9,5.41116,24,24,0,0,,127,553,149,81,76,25,30,,3,89,6.28962,2.16165,2.90964,1.74115,0.15992,0.0549619,0.10495775938034058,0.286799,1.41699,0.306248,0.676438,,,5.05268,0.931752,0.882914,999,,,,,,,323.9000000000002,2.5503937007874034,389,3.062992125984252,,,,,,,,,,,,,,,,,,,"Tanner Gordon","27669",685299
"Carmen Mlodzinski","PIT",5,5,4,3.84543,36,10,0,1,,80,341,77,37,34,8,28,,3,69,7.77982,3.1273,2.48771,0.892006,0.202172,0.0812683,0.12090364098548889,0.249407,1.31742,0.297674,0.726442,,,3.85489,0.918593,0.993814,999,,,,,,,342.40000000000003,4.28,345,4.3125,,,,,,,,,,,,,,,,,,,"Carmen Mlodzinski","27572",669387
"Robert Garcia","TEX",5,4,0,3.53823,64,0,20,6,,64,268,55,27,25,7,23,,2,70,9.85031,3.17393,3.10351,0.979622,0.26131,0.0841984,0.17711206525564194,0.226638,1.21407,0.289727,0.741143,,,3.52403,0.918417,0.921186,999,,,,,,,433.5,6.7734375,418,6.53125,,,,,,,,,,,,,,,,,,,"Robert Garcia","23363",676395
"Robert Suarez","ATL",5,4,0,3.55721,67,0,8,11,,67,277,59,29,26,7,21,,2,70,9.34202,2.81659,3.31678,1.00291,0.251379,0.07579,0.17558906227350235,0.232713,1.19275,0.292023,0.736102,,,3.55365,0.916204,0.96546,999,,,,,,,411.29999999999995,6.138805970149253,399,5.955223880597015,,,,,,,,,,,,,,,,,,,"Robert Suarez","30115",663158
"Ryan Feltner","COL",5,8,6,5.17226,30,18,0,1,,115,509,123,70,66,17,48,,5,94,7.37924,3.77364,1.95547,1.29881,0.184636,0.0944202,0.09021569043397903,0.269423,1.49167,0.307709,0.679769,,,4.75269,0.914055,0.946085,999,,,,,,,355.09999999999997,3.0878260869565213,387,3.365217391304348,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Camilo Doval","NYY",4,3,0,3.54131,64,0,2,14,,64,272,51,27,25,5,30,,4,74,10.4161,4.2688,2.44007,0.772922,0.272306,0.111598,0.16070841997861862,0.215468,1.2761,0.288914,0.734236,,,3.5239,0.888111,0.797464,999,,,,,,,391.5,6.1171875,367,5.734375,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Fernando Cruz","NYY",4,3,0,3.40423,61,0,1,16,,61,260,47,25,23,7,28,,3,82,12.0669,4.17099,2.89305,0.968889,0.314166,0.108593,0.20557287335395813,0.206584,1.23914,0.28964,0.758622,,,3.39156,0.878785,0.736249,999,,,,,,,383.1000000000001,6.28032786885246,354,5.80327868852459,,,,,,,,,,,,,,,,,,,"Fernando Cruz","7048",518585
"Ryan Walker","SFG",5,3,0,3.27168,63,0,30,4,,63,264,55,25,23,5,20,,5,68,9.72929,2.81645,3.45445,0.776718,0.258081,0.0747096,0.18337102979421616,0.228753,1.18224,0.297397,0.74011,,,3.26069,0.87001,1.11812,999,,,,,,,488.70000000000005,7.757142857142858,477,7.571428571428571,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Chris Paddack",,5,7,9,4.87045,21,21,0,0,,113,486,122,66,61,20,29,,3,86,6.85226,2.31322,2.96222,1.57655,0.177903,0.0600574,0.1178455501794815,0.267828,1.32806,0.292534,0.688572,,,4.73174,0.862348,0.445886,999,,,,,,,349.00000000000006,3.0884955752212395,381,3.3716814159292037,,,,,,,,,,,,,,,,,,,"Chris Paddack","20099",663978
"Patrick Sandoval","BOS",5,4,4,4.01755,36,10,0,1,,78,339,76,38,35,8,32,,3,72,8.29747,3.70446,2.23986,0.895157,0.211649,0.0944921,0.11715708673000336,0.249803,1.3881,0.303718,0.725137,,,3.92506,0.860809,0.822155,999,,,,,,,324.20000000000005,4.156410256410257,329,4.217948717948718,,,,,,,,,,,,,,,,,,,"Patrick Sandoval","19447",663776
"Griffin Canning",,8,9,12,4.61061,26,26,0,0,,136,589,136,75,70,21,52,,4,119,7.88031,3.40889,2.3117,1.40419,0.202703,0.0876857,0.11501706391572952,0.256169,1.38003,0.293793,0.713875,,,4.64506,0.853206,0.965539,999,,,,,,,464.5000000000001,3.415441176470589,477,3.5073529411764706,,,,,,,,,,,,,,,,,,,"Griffin Canning","19867",656288
"Andrew Painter","PHI",6,8,8,4.74199,33,21,0,1,,120,521,121,68,63,19,46,,3,104,7.79969,3.46423,2.25149,1.43335,0.199028,0.0883985,0.11062992364168167,0.25582,1.39475,0.291137,0.704871,,,4.69281,0.849583,0.796942,999,,,,,,,404.69999999999993,3.3724999999999996,418,3.4833333333333334,,,,,,,,,,,,,,,,,,,"Andrew Painter","sa3017880",691725
"Raisel Iglesias","ATL",5,3,0,3.61283,66,0,26,4,,66,270,58,29,26,8,18,,2,71,9.65692,2.42968,3.97456,1.135,0.261927,0.0659009,0.19602609425783157,0.232384,1.15077,0.291254,0.735261,,,3.54736,0.848215,0.95828,999,,,,,,,467.2000000000001,7.07878787878788,454,6.878787878787879,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
"Tomoyuki Sugano",,8,10,11,4.79122,26,26,0,0,,143,617,163,82,76,25,33,,5,93,5.8757,2.0807,2.82391,1.54442,0.151367,0.0536017,0.09776477888226509,0.280813,1.3674,0.299411,0.70335,,,4.86105,0.835889,0.710845,999,,,,,,,398.90000000000003,2.78951048951049,462,3.230769230769231,,,,,,,,,,,,,,,,,,,"Tomoyuki Sugano","35321",608372
"Luis Medina","ATH",6,7,6,4.62015,40,16,0,1,,107,471,104,59,55,13,48,,7,93,7.89772,4.05309,1.94857,1.11199,0.198649,0.101946,0.0967029333114624,0.249757,1.424,0.293407,0.69537,,,4.54335,0.807913,0.63605,999,,,,,,,386.5000000000001,3.6121495327102813,391,3.6542056074766354,,,,,,,,,,,,,,,,,,,"Luis Medina","21649",665622
"Garrett Cleavinger","TBR",5,3,0,3.36769,66,0,8,13,,66,272,52,27,25,8,24,,5,82,11.2117,3.30019,3.3973,1.07524,0.302624,0.0890778,0.21354616433382034,0.214207,1.15269,0.289277,0.756172,,,3.53817,0.807525,0.903813,999,,,,,,,423.8000000000001,6.421212121212123,395,5.984848484848484,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"Germán Márquez",,7,11,11,5.05172,26,26,0,0,,135,595,149,82,76,21,47,,5,98,6.55104,3.09712,2.1152,1.40122,0.165471,0.0782295,0.08724149316549301,0.273541,1.44356,0.300968,0.683843,,,4.84225,0.799754,0.232042,999,,,,,,,393.30000000000007,2.913333333333334,442,3.274074074074074,,,,,,,,,,,,,,,,,,,"German Marquez","15038",608566
"Chris Martin","TEX",4,3,0,3.3767,54,0,4,12,,54,223,51,22,20,6,11,,2,53,8.88293,1.90854,4.65431,1.05983,0.239474,0.0514522,0.18802229687571526,0.242966,1.15461,0.297265,0.75783,,,3.4184,0.795051,0.707741,999,,,,,,,328.20000000000005,6.077777777777778,327,6.055555555555555,,,,,,,,,,,,,,,,,,,"Chris Martin","11847",455119
"Emilio Pagán","CIN",3,3,0,4.0453,66,0,26,4,,66,271,56,32,30,10,23,,2,71,9.69091,3.09736,3.12877,1.37558,0.262623,0.0839383,0.17868495732545853,0.227384,1.19245,0.278062,0.727035,,,4.07657,0.791094,0.69996,999,,,,,,,432.80000000000007,6.5575757575757585,413,6.257575757575758,,,,,,,,,,,,,,,,,,,"Emilio Pagan","14771",641941
"Alex Cobb",,3,3,5,3.99009,10,10,0,0,,51,220,52,25,23,5,17,,2,42,7.48091,2.93699,2.54714,0.945265,0.19308,0.0758028,0.11727720499038696,0.259651,1.35066,0.30554,0.722547,,,3.91814,0.788553,0.677001,999,,,,,,,207.70000000000005,4.072549019607844,217,4.254901960784314,,,,,,,,,,,,,,,,,,,"Alex Cobb","6562",502171
"Alek Manoah","LAA",5,7,8,4.74705,19,19,0,0,,104,452,102,59,55,15,42,,8,88,7.60279,3.66778,2.07286,1.2685,0.193505,0.0933516,0.10015305876731873,0.252511,1.38743,0.289802,0.688102,,,4.73274,0.788385,0.603911,999,,,,,,,345.90000000000003,3.325961538461539,351,3.375,,,,,,,,,,,,,,,,,,,"Alek Manoah","26410",666201
"Lucas Erceg","KCR",4,4,0,3.69077,62,0,2,13,,62,265,56,28,25,5,24,,4,61,8.79535,3.45723,2.54405,0.751773,0.228744,0.0899133,0.13883048295974731,0.237219,1.28947,0.298224,0.718873,,,3.63404,0.787909,0.745688,999,,,,,,,351.69999999999993,5.672580645161289,345,5.564516129032258,,,,,,,,,,,,,,,,,,,"Lucas Erceg","19360",668674
"Edwin Uceta","TBR",5,4,0,3.78042,70,0,12,12,,70,294,58,31,29,9,26,,5,83,10.6123,3.35732,3.16093,1.19984,0.281195,0.0889596,0.19223560392856598,0.221005,1.20237,0.285241,0.741461,,,3.83221,0.786155,0.853276,999,,,,,,,437.49999999999994,6.249999999999999,414,5.914285714285715,,,,,,,,,,,,,,,,,,,"Edwin Uceta","20539",670955
"Alex Vesia","LAD",4,3,0,3.54745,61,0,1,18,,61,253,47,26,24,8,25,,3,77,11.333,3.74961,3.02244,1.24258,0.30363,0.100459,0.20317158102989197,0.208645,1.18545,0.275735,0.76735,,,3.79864,0.785627,0.787805,999,,,,,,,377.8000000000001,6.193442622950822,348,5.704918032786885,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Marcus Stroman",,7,9,11,4.71107,24,24,0,0,,127,556,133,72,66,16,49,,5,89,6.31243,3.49751,1.80483,1.1614,0.159857,0.0885715,0.07128521054983139,0.266065,1.4414,0.29546,0.693409,,,4.70205,0.785384,0.70972,999,,,,,,,413.2000000000002,3.2535433070866158,443,3.4881889763779528,,,,,,,,,,,,,,,,,,,"Marcus Stroman","13431",573186
"Dennis Santana","PIT",4,3,0,3.71949,68,0,26,5,,68,284,62,30,28,7,23,,3,63,8.33224,3.0631,2.7202,0.88045,0.221476,0.0814191,0.14005697518587112,0.238739,1.2462,0.291633,0.721189,,,3.71274,0.783274,1.03976,999,,,,,,,453.90000000000003,6.675000000000001,447,6.573529411764706,,,,,,,,,,,,,,,,,,,"Dennis Santana","17878",642701
"Jose A. Ferrer","SEA",4,3,0,3.27378,70,0,3,16,,70,292,62,28,25,5,21,,4,67,8.66863,2.76044,3.14031,0.701246,0.231278,0.0736482,0.15762995183467865,0.233181,1.19411,0.29281,0.734327,,,3.2986,0.775032,0.736205,999,,,,,,,433.3,6.19,423,6.042857142857143,,,,,,,,,,,,,,,,,,,"Jose A. Ferrer","24017",678606
"Chase Dollander","COL",6,10,9,5.27343,24,24,0,0,,122,543,127,77,71,19,55,,8,104,7.70859,4.02112,1.91703,1.41833,0.192591,0.100463,0.09212737530469894,0.264412,1.48651,0.302296,0.678301,,,5.01618,0.763761,0.919757,999,,,,,,,357.90000000000015,2.9336065573770504,382,3.1311475409836067,,,,,,,,,,,,,,,,,,,"Chase Dollander","33482",801403
"Jake Irvin","WSN",7,11,10,4.83448,36,26,0,1,,157,674,163,91,84,25,51,,7,117,6.71876,2.94082,2.28465,1.44793,0.173547,0.075962,0.09758466482162476,0.265049,1.36928,0.291364,0.691456,,,4.83838,0.763651,0.774762,999,,,,,,,494.49999999999994,3.1496815286624202,524,3.337579617834395,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Brandon Sproat","MIL",5,5,5,4.18377,33,11,0,1,,81,349,77,41,38,10,30,,5,70,7.74173,3.35829,2.30526,1.06012,0.199696,0.0866261,0.113069549202919,0.246009,1.32609,0.288418,0.70717,,,4.24768,0.759608,0.677543,999,,,,,,,315.2,3.8913580246913577,314,3.876543209876543,,,,,,,,,,,,,,,,,,,"Brandon Sproat","33850",687075
"Orion Kerkering","PHI",5,3,0,3.48936,63,0,1,13,,63,264,53,27,24,6,23,,4,70,9.93786,3.30148,3.01012,0.909887,0.263068,0.0873946,0.17567388713359833,0.224899,1.21353,0.291308,0.739192,,,3.53888,0.754605,0.707744,999,,,,,,,370.6,5.882539682539683,353,5.603174603174603,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Seranthony Domínguez","CHW",4,4,0,3.91646,63,0,23,4,,63,268,53,30,27,8,30,,2,71,10.1877,4.22793,2.40962,1.102,0.266388,0.110552,0.15583587437868118,0.22431,1.30883,0.288235,0.738126,,,3.98902,0.75323,0.460799,999,,,,,,,407.00000000000006,6.460317460317461,388,6.158730158730159,,,,,,,,,,,,,,,,,,,"Seranthony Dominguez","19249",622554
"Kyle Wright",,4,4,6,4.40742,13,13,0,0,,70,303,70,37,34,8,25,,4,57,7.31316,3.2339,2.26141,1.07812,0.187729,0.0830143,0.1047147735953331,0.254931,1.35516,0.294574,0.695375,,,4.33367,0.751447,0.656235,999,,,,,,,264.6,3.7800000000000002,273,3.9,,,,,,,,,,,,,,,,,,,"Kyle Wright","19665",657140
