Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Janson Junk","MIA",5,6,4,4.34531,48,10,0,1,,93,396,99,49,45,12,20,,3,68,6.51609,1.8851,3.45662,1.19146,0.171005,0.0494717,0.12153346091508865,0.265879,1.27027,0.296297,0.68961,,,4.14016,0.751801,0.570017,999,,,,,,,354.20000000000005,3.808602150537635,380,4.086021505376344,,,,,,,,,,,,,,,,,,,"Janson Junk","23301",676083
"Orion Kerkering","PHI",5,3,0,3.48763,63,0,1,13,,63,264,53,27,24,6,23,,4,70,9.93589,3.30063,3.0103,0.912887,0.263072,0.0873904,0.17568129301071167,0.224709,1.21254,0.290931,0.739455,,,3.54334,0.751403,0.707729,999,,,,,,,370.6,5.882539682539683,353,5.603174603174603,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Ryan Feltner","COL",5,7,5,5.14891,34,16,0,1,,101,450,109,62,58,15,42,,4,84,7.41905,3.73007,1.98898,1.30059,0.185806,0.0934175,0.09238818287849426,0.269465,1.48721,0.308161,0.681014,,,4.73161,0.750693,0.725617,999,,,,,,,313.5000000000001,3.103960396039605,344,3.405940594059406,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Joe Boyle","TBR",4,5,5,4.06344,29,11,0,1,,75,326,63,37,34,8,41,,4,84,10.0498,4.86067,2.06757,1.0005,0.257219,0.124406,0.13281234353780746,0.223596,1.37754,0.288484,0.728497,,,4.13435,0.746312,0.719809,739.760009765625,,,,,,,329.8,4.397333333333333,308,4.1066666666666665,,,,,,,,,,,,,,,,,,,"Joe Boyle","29608",671212
"Hunter Barco","PIT",4,4,4,4.15354,45,11,0,1,,89,389,85,44,41,11,37,,6,82,8.25008,3.69773,2.23112,1.08303,0.209918,0.0940864,0.11583170294761658,0.246884,1.37009,0.294521,0.72574,,,4.31056,0.739098,0.82614,999,,,,,,,341.29999999999995,3.834831460674157,341,3.831460674157303,,,,,,,,,,,,,,,,,,,"Hunter Barco","33174",682995
"Daniel Palencia","CHC",5,3,0,3.67884,67,0,30,4,,67,282,55,30,27,7,28,,4,75,10.0167,3.71607,2.69551,0.976438,0.264245,0.0980316,0.1662137508392334,0.219663,1.23486,0.28307,0.731551,,,3.72938,0.737153,0.796256,112.52999877929688,,,,,,,486.69999999999993,7.264179104477611,464,6.925373134328358,,,,,,,,,,,,,,,,,,,"Daniel Palencia","27914",694037
"Robert Stephenson","LAA",2,4,0,4.08399,60,0,13,9,,60,251,54,29,27,8,19,,2,67,9.98423,2.92349,3.41517,1.24606,0.264754,0.0775229,0.18723103404045105,0.234433,1.22297,0.294077,0.71674,,,3.79341,0.730117,0.414698,477.92999267578125,,,,,,,377.20000000000005,6.286666666666667,368,6.133333333333334,,,,,,,,,,,,,,,,,,,"Robert Stephenson","13594",596112
"Andrew Painter","PHI",5,7,7,4.73054,31,18,0,1,,104,453,105,59,55,17,40,,2,90,7.81409,3.46041,2.25814,1.43459,0.199542,0.0883658,0.1111762747168541,0.255386,1.39193,0.29071,0.705382,,,4.68997,0.715245,0.624027,999,,,,,,,345.5,3.3221153846153846,357,3.4326923076923075,,,,,,,,,,,,,,,,,,,"Andrew Painter","sa3017880",691725
"Chase Dollander","COL",5,9,9,5.273,23,23,0,0,,114,506,118,71,67,18,51,,8,98,7.70921,4.02056,1.91745,1.41832,0.192606,0.100449,0.09215686470270157,0.264401,1.48642,0.302287,0.678316,,,5.01586,0.712725,0.940688,739.6799926757812,,,,,,,334.3999999999999,2.9333333333333327,355,3.1140350877192984,,,,,,,,,,,,,,,,,,,"Chase Dollander","33482",801403
"Richard Fitts","STL",7,8,10,4.41493,39,23,0,1,,131,561,135,69,64,19,40,,5,99,6.77721,2.71851,2.49299,1.27474,0.175624,0.0704472,0.10517669469118118,0.260783,1.33091,0.290835,0.707416,,,4.49776,0.712372,0.968383,739.9199829101562,,,,,,,451.70000000000005,3.4480916030534354,475,3.6259541984732824,,,,,,,,,,,,,,,,,,,"Richard Fitts","30160",690916
"Graham Ashcraft","CIN",5,4,0,3.88349,65,0,2,16,,65,278,63,30,28,6,21,,3,59,8.19916,2.90826,2.81927,0.882909,0.213256,0.0756422,0.13761327415704727,0.246512,1.28524,0.298576,0.713678,,,3.69574,0.705657,0.715714,999,,,,,,,363.40000000000003,5.590769230769231,367,5.6461538461538465,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Jared Koenig","MIL",4,3,0,3.55863,65,0,1,15,,65,274,58,28,26,7,22,,3,66,9.1662,3.10104,2.95584,0.9355,0.241855,0.0818225,0.16003206372261047,0.232045,1.23148,0.290014,0.74132,,,3.6161,0.681451,0.766166,999,,,,,,,366.09999999999997,5.632307692307692,356,5.476923076923077,,,,,,,,,,,,,,,,,,,"Jared Koenig","27517",657649
"Drew Pomeranz","LAA",3,3,0,3.92674,58,0,3,11,,58,244,52,27,25,7,19,,4,61,9.49333,3.01015,3.15377,1.1395,0.250478,0.0794218,0.17105639725923538,0.237268,1.23625,0.295949,0.720685,,,3.90293,0.672229,0.518443,739.6699829101562,,,,,,,319.90000000000003,5.515517241379311,311,5.362068965517241,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Ryan Weiss","HOU",5,5,4,4.24811,40,10,0,1,,86,370,81,44,41,12,32,,5,84,8.79706,3.37264,2.60836,1.21139,0.226948,0.0870082,0.13994033634662628,0.24516,1.3232,0.295231,0.717193,,,4.24456,0.671294,0.628091,999,,,,,,,339.19999999999993,3.944186046511627,335,3.895348837209302,,,,,,,,,,,,,,,,,,,"Ryan Weiss","sa3007778",680802
"Louis Varland","TOR",4,3,0,3.51062,67,0,2,13,,67,278,61,29,26,8,18,,2,66,8.92054,2.4305,3.67025,1.03918,0.239239,0.0651833,0.17405541241168976,0.236823,1.17844,0.290546,0.740112,,,3.57578,0.666173,0.521573,733.1900024414062,,,,,,,372.79999999999995,5.564179104477612,365,5.447761194029851,,,,,,,,,,,,,,,,,,,"Louis Varland","27691",686973
"Jonathan Cannon","CHW",5,8,5,4.81206,41,15,0,1,,106,461,111,61,57,16,37,,5,80,6.77236,3.1317,2.16252,1.38457,0.172324,0.0796866,0.09263710677623749,0.264159,1.39761,0.292058,0.6947,,,4.8095,0.661713,0.293829,999,,,,,,,337.0000000000001,3.179245283018869,360,3.3962264150943398,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"Andrew Alvarez","WSN",4,5,4,4.36493,33,11,0,1,,81,355,84,43,39,9,32,,4,59,6.55643,3.49638,1.87521,1.0406,0.166844,0.0889737,0.07787049561738968,0.262594,1.42088,0.296938,0.710431,,,4.48555,0.658954,0.602156,999,,,,,,,284.29999999999995,3.509876543209876,302,3.728395061728395,,,,,,,,,,,,,,,,,,,"Andrew Alvarez","29914",674841
"Patrick Corbin",,5,6,7,4.86685,16,16,0,0,,86,380,94,50,47,13,29,,2,69,7.23164,3.06482,2.35957,1.36037,0.1829,0.0775144,0.10538598895072937,0.269266,1.42437,0.303759,0.692952,,,4.59719,0.655848,0.362188,999,,,,,,,277.1,3.2220930232558143,306,3.558139534883721,,,,,,,,,,,,,,,,,,,"Patrick Corbin","9323",571578
"Randy Vásquez","SDP",7,9,9,4.7965,35,24,0,1,,136,595,141,78,72,20,49,,9,93,6.15225,3.27173,1.88043,1.3216,0.156292,0.083115,0.07317670434713364,0.262784,1.40093,0.285682,0.693665,,,4.95506,0.655082,0.493198,739.719970703125,,,,,,,409.80000000000007,3.0132352941176475,436,3.2058823529411766,,,,,,,,,,,,,,,,,,,"Randy Vasquez","24719",681190
"Hurston Waldrep","ATL",5,5,6,4.29072,13,13,0,0,,70,306,68,36,33,8,31,,3,62,7.99806,3.93289,2.03363,1.02097,0.203842,0.100235,0.10360655188560486,0.25047,1.40963,0.298214,0.71383,,,4.26159,0.655069,0.817709,648.530029296875,,,,,,,264.8,3.782857142857143,268,3.8285714285714287,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
"Brandon Sproat","MIL",4,4,4,4.19642,28,10,0,1,,69,295,65,35,32,8,26,,4,59,7.72869,3.36986,2.29347,1.06494,0.199286,0.0868926,0.1123933345079422,0.246239,1.32834,0.288446,0.706971,,,4.26143,0.652208,0.583867,727.9299926757812,,,,,,,275.20000000000005,3.98840579710145,273,3.9565217391304346,,,,,,,,,,,,,,,,,,,"Brandon Sproat","33850",687075
"Luis Gil","NYY",5,6,4,4.39729,51,11,0,1,,99,425,86,52,48,14,47,,4,101,9.18838,4.28948,2.14207,1.28614,0.23783,0.111028,0.12680202722549438,0.22916,1.34145,0.276591,0.714619,,,4.50727,0.650247,0.395584,382,,,,,,,389.80000000000007,3.937373737373738,366,3.696969696969697,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"Germán Márquez","SDP",7,10,9,4.99552,33,23,0,1,,128,564,140,77,71,20,44,,5,95,6.666,3.09104,2.15655,1.40938,0.168737,0.078244,0.09049335867166519,0.271449,1.43212,0.299382,0.687089,,,4.8262,0.646785,0.0570411,999,,,,,,,384.20000000000005,3.0015625000000004,427,3.3359375,,,,,,,,,,,,,,,,,,,"German Marquez","15038",608566
"Dylan Lee","ATL",3,3,0,3.54444,65,0,1,16,,65,267,57,28,26,9,19,,1,73,10.1218,2.67962,3.77732,1.2494,0.274031,0.0725464,0.20148492604494095,0.230696,1.17267,0.291055,0.764107,,,3.62504,0.645067,0.809508,999,,,,,,,377.09999999999997,5.801538461538461,363,5.584615384615384,,,,,,,,,,,,,,,,,,,"Dylan Lee","19996",669276
"Corbin Burnes","ARI",3,2,4,3.50582,6,6,0,0,,39,162,35,16,15,4,12,,2,37,8.63965,2.79728,3.08859,0.915119,0.230937,0.0747711,0.1561659350991249,0.237166,1.2138,0.291832,0.739874,,,3.58513,0.637919,0.892555,739.4400024414062,,,,,,,180.40000000000003,4.625641025641026,175,4.487179487179487,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Gregory Soto","PIT",3,3,0,3.69192,61,0,4,14,,61,264,54,27,25,5,25,,5,66,9.7591,3.75767,2.59711,0.747492,0.250728,0.0965412,0.1541871875524521,0.230531,1.29789,0.300705,0.72071,,,3.5638,0.627443,0.72122,745.3800048828125,,,,,,,367.5000000000001,6.024590163934428,358,5.868852459016393,,,,,,,,,,,,,,,,,,,"Gregory Soto","19677",642397
"Jordan Leasure","CHW",4,4,0,4.15647,64,0,5,10,,64,272,54,32,30,9,29,,2,73,10.2082,4.06703,2.50998,1.26086,0.266589,0.106211,0.1603776514530182,0.225527,1.30125,0.284642,0.729248,,,4.15347,0.62717,0.211755,647.260009765625,,,,,,,340.5,5.3203125,321,5.015625,,,,,,,,,,,,,,,,,,,"Jordan Leasure","29950",673929
"David Festa","MIN",3,3,3,4.0921,22,6,0,1,,49,208,46,24,22,6,17,,2,50,9.15442,3.10331,2.94989,1.16061,0.239517,0.0811954,0.15832188725471497,0.241956,1.27885,0.296614,0.7201,,,3.9363,0.592778,0.442417,999,,,,,,,216.20000000000002,4.412244897959184,214,4.36734693877551,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Alek Manoah","LAA",4,6,7,4.74396,15,15,0,0,,78,339,76,44,41,11,32,,6,66,7.60754,3.66912,2.0734,1.26746,0.193626,0.093386,0.1002403050661087,0.252397,1.38709,0.289733,0.688209,,,4.73064,0.591902,0.475914,739.6300048828125,,,,,,,262.30000000000007,3.3628205128205138,265,3.3974358974358974,,,,,,,,,,,,,,,,,,,"Alek Manoah","26410",666201
"Mark Leiter Jr.","ATH",5,4,0,3.99055,64,0,6,13,,64,276,58,31,28,8,26,,4,69,9.64107,3.62583,2.659,1.08341,0.248681,0.0935243,0.15515651553869247,0.236837,1.31144,0.298031,0.72563,,,3.97172,0.591128,0.391426,716.3099975585938,,,,,,,354.40000000000003,5.5375000000000005,346,5.40625,,,,,,,,,,,,,,,,,,,"Mark Leiter Jr.","15551",643410
"Erick Fedde","CHW",6,8,7,4.95422,28,18,0,1,,109,475,113,65,60,18,42,,3,83,6.89419,3.47178,1.98578,1.46602,0.175146,0.0882001,0.0869460180401802,0.263536,1.42948,0.290556,0.695861,,,4.96013,0.577195,0.218787,999,,,,,,,326.40000000000003,2.994495412844037,346,3.1743119266055047,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Griffin Canning","SDP",6,7,7,4.53929,30,18,0,1,,106,455,104,57,53,17,40,,3,94,8.02936,3.39242,2.36685,1.40656,0.207173,0.0875309,0.11964187026023865,0.253568,1.36517,0.292027,0.717782,,,4.60953,0.565573,0.587658,999,,,,,,,367.9000000000001,3.470754716981133,372,3.509433962264151,,,,,,,,,,,,,,,,,,,"Griffin Canning","19867",656288
"Bryan Baker","TBR",4,3,0,3.79594,63,0,3,12,,63,262,53,29,27,8,23,,2,70,9.98799,3.24131,3.08146,1.16008,0.26723,0.0867217,0.18050814419984818,0.225221,1.20898,0.284534,0.733931,,,3.74318,0.563865,0.372392,999,,,,,,,358.00000000000006,5.682539682539684,339,5.380952380952381,,,,,,,,,,,,,,,,,,,"Bryan Baker","19804",641329
"Cole Sands","MIN",4,4,0,3.91799,68,0,2,13,,68,286,63,32,30,8,21,,4,67,8.90421,2.78884,3.1928,0.997522,0.235043,0.0736165,0.16142629832029343,0.239298,1.23033,0.294804,0.710524,,,3.68552,0.559121,0.33947,739.8099975585938,,,,,,,362.00000000000006,5.3235294117647065,357,5.25,,,,,,,,,,,,,,,,,,,"Cole Sands","21461",663485
"JoJo Romero","STL",5,3,0,3.49168,64,0,14,9,,64,272,57,27,25,6,25,,2,62,8.69397,3.58069,2.42801,0.831931,0.227671,0.0937686,0.13390282541513443,0.235307,1.29368,0.292288,0.746357,,,3.71246,0.556306,0.902839,486.80999755859375,,,,,,,400.59999999999997,6.2593749999999995,391,6.109375,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Cody Bradford","TEX",4,4,3,4.35624,36,8,0,1,,71,300,71,37,35,11,17,,2,61,7.65352,2.15197,3.55651,1.38499,0.202634,0.0569755,0.14565861970186234,0.251176,1.22556,0.284827,0.698802,,,4.24294,0.548001,0.272186,999,,,,,,,274.5,3.8661971830985915,281,3.9577464788732395,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Hunter Dobbins","STL",5,5,5,4.44757,35,13,0,1,,91,395,95,49,45,12,29,,4,65,6.40392,2.89124,2.21494,1.16989,0.164282,0.0741698,0.09011170268058777,0.262245,1.36052,0.291302,0.702155,,,4.50669,0.540102,0.504905,999,,,,,,,313.79999999999995,3.4483516483516476,334,3.67032967032967,,,,,,,,,,,,,,,,,,,"Hunter Dobbins","30240",690928
"Blake Treinen","LAD",5,4,0,3.93828,58,0,1,14,,58,250,53,27,25,7,22,,3,65,10.0181,3.33681,3.00229,1.09745,0.258464,0.0860889,0.1723746806383133,0.23451,1.28172,0.297804,0.731046,,,3.76059,0.533604,0.378474,999,,,,,,,321.3,5.539655172413793,315,5.431034482758621,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"A.J. Minter","NYM",4,3,0,3.41525,52,0,2,14,,52,214,43,22,20,6,18,,1,58,10.089,3.12435,3.22915,1.03241,0.272433,0.084367,0.18806647509336472,0.222224,1.17828,0.28607,0.750524,,,3.50857,0.528273,0.577572,999,,,,,,,324.2,6.234615384615385,307,5.903846153846154,,,,,,,,,,,,,,,,,,,"A.J. Minter","18655",621345
"Stephen Kolek","KCR",4,4,3,4.24716,36,8,0,1,,72,313,76,37,34,7,23,,5,51,6.37777,2.82784,2.25535,0.910792,0.163738,0.0725999,0.09113837033510208,0.264598,1.35951,0.300603,0.695435,,,4.16546,0.526181,0.491645,999,,,,,,,271.1,3.765277777777778,291,4.041666666666667,,,,,,,,,,,,,,,,,,,"Stephen Kolek","21487",663568
"Connelly Early","BOS",3,2,2,3.82735,21,5,0,1,,42,179,38,19,18,4,15,,3,43,9.15583,3.29568,2.77813,0.954666,0.237763,0.0855838,0.15217939764261246,0.237321,1.27773,0.296391,0.721892,,,3.79257,0.524279,0.493745,265.1300048828125,,,,,,,198.8,4.733333333333333,194,4.619047619047619,,,,,,,,,,,,,,,,,,,"Connelly Early","33666",813349
"Andrew Kittredge","BAL",4,3,0,3.73355,62,0,3,12,,62,257,59,28,26,8,16,,2,61,8.85156,2.38425,3.71251,1.19174,0.237022,0.0638439,0.17317762225866318,0.248579,1.22418,0.301432,0.743054,,,3.76087,0.524062,0.538098,739.4199829101562,,,,,,,338,5.451612903225806,337,5.435483870967742,,,,,,,,,,,,,,,,,,,"Andrew Kittredge","12828",552640
"Luis Medina","ATH",5,5,4,4.55325,50,10,0,1,,90,395,86,49,45,11,40,,6,80,8.02378,4.03049,1.99077,1.08986,0.202265,0.101601,0.10066357254981995,0.248131,1.4133,0.293354,0.696992,,,4.4767,0.523161,0.413529,999,,,,,,,333.1,3.7011111111111115,333,3.7,,,,,,,,,,,,,,,,,,,"Luis Medina","21649",665622
"Jimmy Herget","COL",3,3,0,4.5751,77,0,2,15,,77,332,78,42,39,11,25,,5,70,8.21638,2.88387,2.84908,1.32714,0.211617,0.0742754,0.13734133541584015,0.258933,1.33827,0.303214,0.698356,,,4.37573,0.518166,0.587114,999,,,,,,,351.7,4.567532467532468,362,4.701298701298701,,,,,,,,,,,,,,,,,,,"Jimmy Herget","17556",623474
"Spencer Arrighetti","HOU",5,6,5,4.45459,29,13,0,1,,86,373,79,46,42,13,38,,5,86,9.03897,4.01042,2.25387,1.32641,0.231155,0.102559,0.1285960152745247,0.239275,1.36524,0.2869,0.718387,,,4.54658,0.511733,0.560227,665.8200073242188,,,,,,,318.1,3.698837209302326,308,3.5813953488372094,,,,,,,,,,,,,,,,,,,"Spencer Arrighetti","29921",681293
"Justin Topa","MIN",3,3,0,4.03202,63,0,6,11,,63,272,64,31,28,6,20,,4,52,7.40735,2.91807,2.53844,0.828347,0.190301,0.0749676,0.11533345282077791,0.258782,1.3431,0.306685,0.703929,,,3.84883,0.508947,0.276191,745.469970703125,,,,,,,332,5.26984126984127,343,5.444444444444445,,,,,,,,,,,,,,,,,,,"Justin Topa","15145",623437
"Carlos Estévez","KCR",4,4,0,4.17206,65,0,31,2,,65,273,59,32,30,8,24,,3,58,8.07695,3.26247,2.47572,1.12968,0.213536,0.0862521,0.1272839531302452,0.240052,1.27496,0.283262,0.708046,,,4.17692,0.508092,0.442913,102.91999816894531,,,,,,,427.20000000000005,6.572307692307693,419,6.446153846153846,,,,,,,,,,,,,,,,,,,"Carlos Estevez","14542",608032
"Jason Adam","SDP",4,3,0,3.52223,60,0,1,15,,60,248,49,26,23,6,22,,5,63,9.50395,3.36527,2.82413,0.960316,0.255662,0.0905277,0.16513383388519287,0.221147,1.18736,0.280944,0.731938,,,3.76673,0.506661,0.597417,999,,,,,,,352.79999999999995,5.879999999999999,332,5.533333333333333,,,,,,,,,,,,,,,,,,,"Jason Adam","11861",592094
"Bryan King","HOU",4,3,0,3.67002,67,0,1,17,,67,280,61,30,27,9,20,,4,66,8.9316,2.72565,3.27688,1.15351,0.237385,0.0724426,0.16494275629520416,0.236994,1.20824,0.287888,0.744878,,,3.89719,0.504732,0.570699,999,,,,,,,359.4999999999999,5.365671641791043,351,5.2388059701492535,,,,,,,,,,,,,,,,,,,"Bryan King","25890",687911
"Gage Jump","ATH",3,3,4,4.31219,8,8,0,0,,41,176,40,21,20,6,14,,2,36,7.79931,3.0567,2.55155,1.22601,0.201768,0.0790766,0.12269113212823868,0.252504,1.32737,0.292721,0.713292,,,4.32252,0.500296,0.494968,999,,,,,,,149.60000000000002,3.6487804878048786,151,3.682926829268293,,,,,,,,,,,,,,,,,,,"Gage Jump","sa3034986",695611
"Caleb Thielbar","CHC",5,3,0,3.62905,66,0,1,15,,66,274,58,28,27,9,22,,1,69,9.40039,3.00521,3.12804,1.17053,0.25121,0.0803093,0.1709011346101761,0.2309,1.21363,0.284457,0.759573,,,3.78057,0.49866,0.658934,999,,,,,,,360.9000000000001,5.46818181818182,347,5.257575757575758,,,,,,,,,,,,,,,,,,,"Caleb Thielbar","10078",573204
"Carmen Mlodzinski","PIT",4,4,1,3.72776,53,3,0,4,,68,289,65,30,28,7,23,,3,60,8.0043,3.04205,2.63122,0.865973,0.209041,0.0794466,0.1295948177576065,0.246798,1.29495,0.297637,0.730316,,,3.73839,0.495675,0.571537,999,,,,,,,306.1,4.501470588235295,307,4.514705882352941,,,,,,,,,,,,,,,,,,,"Carmen Mlodzinski","27572",669387
"Tony Santillan","CIN",3,3,0,4.26536,70,0,4,13,,70,302,62,35,33,9,31,,5,73,9.39146,4.04989,2.31894,1.16101,0.241661,0.104211,0.13744912296533585,0.233665,1.33875,0.288764,0.718866,,,4.2685,0.492511,0.545022,640.4000244140625,,,,,,,356.09999999999997,5.087142857142856,343,4.9,,,,,,,,,,,,,,,,,,,"Tony Santillan","19926",663574
"Sean Newcomb","CHW",3,3,1,3.9284,62,2,2,10,,69,299,65,33,30,7,28,,3,66,8.56945,3.60669,2.37599,0.952393,0.220492,0.0928001,0.1276915743947029,0.242463,1.33883,0.296074,0.725627,,,3.95462,0.475947,0.40911,999,,,,,,,344.5,4.992753623188406,343,4.971014492753623,,,,,,,,,,,,,,,,,,,"Sean Newcomb","16943",656794
"Jon Gray",,2,2,3,4.46072,6,6,0,0,,35,148,34,18,17,5,11,,1,30,7.77488,2.86887,2.71008,1.25334,0.202205,0.0746119,0.12759264558553696,0.252853,1.3092,0.292108,0.698172,,,4.28347,0.475125,0.378946,999,,,,,,,133.1,3.8028571428571425,134,3.8285714285714287,,,,,,,,,,,,,,,,,,,"Jon Gray","14916",592351
"Jake Irvin","WSN",5,7,6,4.8377,22,16,0,1,,96,414,100,56,52,15,32,,4,72,6.71904,2.94432,2.28203,1.44661,0.173554,0.0760523,0.0975014790892601,0.265049,1.36955,0.291405,0.691079,,,4.83771,0.467394,0.495903,999,,,,,,,305.9000000000001,3.1864583333333343,325,3.3854166666666665,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Kutter Crawford","BOS",5,5,2,4.30813,56,6,0,7,,86,362,82,44,41,13,25,,3,81,8.39121,2.59072,3.23895,1.3692,0.222375,0.0686566,0.1537184715270996,0.246582,1.24099,0.288037,0.70861,,,4.23019,0.466442,0.379651,745.4000244140625,,,,,,,369.3,4.294186046511628,367,4.267441860465116,,,,,,,,,,,,,,,,,,,"Kutter Crawford","20531",676710
"Tyler Anderson","LAA",5,7,8,4.86616,18,18,0,0,,99,433,102,57,53,16,39,,4,76,6.9166,3.59179,1.92567,1.47587,0.175222,0.0909927,0.08422929048538208,0.261296,1.43044,0.287725,0.706731,,,5.0465,0.460666,0.471123,999,,,,,,,293.59999999999997,2.965656565656565,310,3.1313131313131315,,,,,,,,,,,,,,,,,,,"Tyler Anderson","12880",542881
"Yimi García","TOR",3,3,0,3.81938,56,0,4,11,,56,235,48,25,24,7,20,,3,61,9.8174,3.26605,3.00589,1.10125,0.259608,0.0863663,0.17324147373437881,0.2257,1.21555,0.284754,0.730535,,,3.81614,0.456927,0.51433,999,,,,,,,320.50000000000006,5.7232142857142865,306,5.464285714285714,,,,,,,,,,,,,,,,,,,"Yimi Garcia","12095",554340
"Justin Wilson",,2,2,0,3.61898,43,0,0,0,,43,186,40,19,17,5,16,,1,47,9.78776,3.37192,2.90272,0.989184,0.250868,0.0864249,0.16444267332553864,0.236519,1.30368,0.299991,0.758605,,,3.6104,0.453043,0.395674,999,,,,,,,195.7,4.551162790697674,193,4.488372093023256,,,,,,,,,,,,,,,,,,,"Justin Wilson","4301",458677
"Steven Okert","HOU",3,3,0,3.85083,64,0,0,14,,64,266,53,29,27,9,23,,3,73,10.2706,3.27398,3.13704,1.31382,0.27474,0.0875796,0.18716079741716385,0.223105,1.19804,0.280682,0.742703,,,3.99344,0.448237,0.40577,999,,,,,,,349.1,5.4546875,327,5.109375,,,,,,,,,,,,,,,,,,,"Steven Okert","13580",595345
"Kirby Yates","LAA",3,4,0,3.92146,56,0,4,12,,56,237,46,27,24,7,26,,3,67,10.7043,4.2399,2.52466,1.09763,0.281163,0.111366,0.16979624330997467,0.219589,1.28441,0.288972,0.727367,,,3.92106,0.441911,0.306034,295.3800048828125,,,,,,,323.70000000000005,5.780357142857143,304,5.428571428571429,,,,,,,,,,,,,,,,,,,"Kirby Yates","9073",489446
"Brooks Raley","NYM",3,3,0,3.80212,62,0,1,14,,62,260,54,28,26,6,22,,5,61,8.79131,3.19748,2.74945,0.921151,0.232769,0.08466,0.14810865372419357,0.233307,1.23152,0.289134,0.714878,,,3.83427,0.441332,0.371713,999,,,,,,,346.5999999999999,5.59032258064516,334,5.387096774193548,,,,,,,,,,,,,,,,,,,"Brooks Raley","10061",548384
"Luke Weaver","NYM",4,3,0,3.99686,67,0,4,14,,67,283,61,32,30,9,22,,2,73,9.74861,2.98438,3.26655,1.26967,0.256313,0.0784661,0.17784714698791504,0.234985,1.23883,0.29059,0.727972,,,3.89828,0.437744,0.341004,722.969970703125,,,,,,,376.4999999999999,5.619402985074625,368,5.492537313432836,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Colin Rea","CHC",4,5,3,4.37201,44,8,0,1,,82,349,83,43,40,12,23,,4,65,7.13907,2.53664,2.81437,1.31391,0.186238,0.0661739,0.12006418406963348,0.256994,1.29279,0.288847,0.707686,,,4.42307,0.434865,0.414277,744.8300170898438,,,,,,,296.40000000000003,3.614634146341464,307,3.7439024390243905,,,,,,,,,,,,,,,,,,,"Colin Rea","12317",607067
"Shawn Armstrong","CLE",3,3,0,3.80584,68,0,3,16,,68,285,62,31,29,8,21,,4,68,8.98995,2.75997,3.25727,1.11581,0.238621,0.073258,0.16536302119493484,0.237711,1.21503,0.290681,0.728527,,,3.84332,0.428925,0.451235,999,,,,,,,383.6000000000001,5.641176470588237,376,5.529411764705882,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
"Taylor Rogers","MIN",4,3,0,4.13474,61,0,20,5,,61,266,56,30,28,8,27,,4,65,9.51754,4.02127,2.3668,1.10981,0.242916,0.102635,0.14028149098157883,0.238331,1.3613,0.297855,0.725644,,,4.17205,0.427691,0.294332,406.8800048828125,,,,,,,364.4000000000001,5.97377049180328,358,5.868852459016393,,,,,,,,,,,,,,,,,,,"Taylor Rogers","13449",573124
"Jordan Montgomery","TEX",3,3,2,4.36705,18,6,0,1,,49,211,50,26,24,7,16,,2,40,7.38746,2.89361,2.55303,1.23102,0.190691,0.074692,0.11599864810705185,0.259245,1.34594,0.296478,0.712086,,,4.33037,0.425299,0.347103,999,,,,,,,176.5,3.6020408163265305,184,3.7551020408163267,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Clayton Beeter","WSN",3,3,0,3.978,63,0,17,9,,63,271,53,30,28,7,33,,3,72,10.2436,4.66443,2.19611,1.02324,0.264314,0.120356,0.14395800977945328,0.22413,1.35798,0.291029,0.731711,,,4.01574,0.419968,0.573335,325.67999267578125,,,,,,,399.3,6.338095238095239,381,6.0476190476190474,,,,,,,,,,,,,,,,,,,"Clayton Beeter","27494",690925
